student,currProb,course,session,priorTutorAction,reward,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,symbolicRepresentationCount,englishSymbolicSwitchCount,Level,probDiff,difficultProblemCountSolved,difficultProblemCountWE,easyProblemCountSolved,easyProblemCountWE,probAlternate,easyProbAlternate,RuleTypesCount,UseCount,PrepCount,MorphCount,OptionalCount,NewLevel,SolvedPSInLevel,SeenWEinLevel,probIndexinLevel,probIndexPSinLevel,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_Interaction,cumul_hintCount,cumul_TotalTime,cumul_TotalPSTime,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_symbolicRepresentationCount,cumul_englishSymbolicSwitchCount,cumul_difficultProblemCountSolved,cumul_difficultProblemCountWE,cumul_easyProblemCountSolved,cumul_easyProblemCountWE,cumul_probAlternate,cumul_easyProbAlternate,cumul_RuleTypesCount,cumul_UseCount,cumul_PrepCount,cumul_MorphCount,cumul_OptionalCount,cumul_probIndexinLevel,cumul_InterfaceErrorCount,cumul_RightApp,cumul_WrongApp,cumul_WrongSemanticsApp,cumul_WrongSyntaxApp,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_FDActionCount,cumul_BDActionCount,cumul_DirectProofActionCount,cumul_InDirectProofActionCount,cumul_actionCount,cumul_UseWindowInfo,cumul_NonPSelements,cumul_AppCount,cumul_AppRatio,cumul_hintRatio,cumul_BlankRatio,cumul_HoverHintCount,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,cumul_PreviousStepClickCountWE,cumul_deletedApp,CurrPro_NumProbRule,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeWE,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
0050-F14,4.1.3.0,226-002-BARNES-F14,1,PS,60.3415395284326,95,0,311.609,311.609,0.0,3.179683673,3.179683673,8.540305071,1,0,4,1,1,0,0,0,0,0,3,4,7,0,1,0,0,0,2,2,13,8,4,2,2,0.094117647,1.333333333,0.175824176,85,0,85,0,85,0,0,85,1.0,0.0,0.0,54,0,0,0,0,0.82662421,0.812172452,0.998903949,0.281524839,0.570427213,0.976334001,0.043154774,0.128212679,0.01,0.01,0.011547283,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,0.01,166,0,863.346,772.502,90.844,5.078505882,8.258545455,4.858503145,3,0,2,1,0,0,0,0,4,11,10,2,1,2,29,14,10,6,4,0.105263158,0.777777778,0.185430464,141,0,141,0,141,0,8,133,0.943262411,0.0,0.056737589,64,0,8,0,0,5,705.756679,705.756679,623.5281073,0.0,0.0,506.664
0050-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0.0,8,0,51.339,0.0,51.339,6.417375,5.730519118,8.532775309,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0.0,0.323480324,7,0,7,0,7,0,7,0,0.0,0.0,1.0,0,0,7,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,8,0,51.339,0.0,51.339,6.417375,6.417375,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0.0,0.268913966,7,0,7,0,7,0,7,0,0.0,0.0,1.0,0,0,7,0,0,5,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
0050-F14,5.1.2.0,226-002-BARNES-F14,1,PS,0.0,92,1,395.163,395.163,0.0,4.249064516,4.249064516,8.443521987,1,0,5,1,1,0,0,0,0,0,4,3,3,6,1,0,1,0,1,0,6,8,5,2,3,0.093023256,1.0,0.170212766,87,0,87,0,87,0,1,86,0.988505747,0.011494253,0.011494253,45,0,0,0,0,0.936389032,0.812172452,0.9998853,0.349716987,0.570427213,0.984277769,0.043154774,0.128212679,0.042325843,0.041235801,0.043744397,0.01,0.01,0.01,0.01,0.011340922,0.011340922,0.01,0.01,100,1,446.502,395.163,51.339,4.420811881,6.417375,4.249064516,2,0,1,1,0,0,0,0,4,3,3,6,1,1,7,8,5,2,3,0.093023256,0.615384615,0.161616162,94,0,94,0,94,0,8,86,0.914893617,0.010638298,0.085106383,45,0,7,0,0,6,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
0050-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-100.44002050581,175,0,1024.214,1024.214,0.0,5.754011236,5.754011236,9.331287083,1,0,5,1,1,0,0,0,0,0,3,13,6,11,0,0,0,0,2,2,32,12,18,8,10,0.084507042,2.0,0.162162162,142,4,43,103,146,0,4,142,0.97260274,0.0,0.02739726,27,0,0,0,0,0.435157369,0.011579351,0.999649152,0.213782953,0.570427213,0.99542005,0.043154774,0.029295366,0.155229732,0.030587902,0.094339073,0.01,0.011340922,0.01,0.01,0.011340922,0.011340922,0.01,0.01,275,1,1470.716,1419.377,51.339,5.271383513,6.417375,5.237553506,3,0,2,1,0,0,0,0,4,16,9,17,1,2,39,20,23,10,13,0.087719298,1.052631579,0.16194332,236,4,137,103,240,0,12,228,0.95,0.004166667,0.05,72,0,7,0,0,5,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
0050-F14,6.-1.1.0,226-002-BARNES-F14,1,WE,0.0,6,0,60.521,0.0,60.521,10.08683333,5.730519118,9.326216705,1,0,6,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0.0,0.323480324,5,0,5,0,5,0,5,0,0.0,0.0,1.0,0,0,5,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,6,0,60.521,0.0,60.521,10.08683333,10.08683333,6.100940583,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0.0,0.268913966,5,0,5,0,5,0,5,0,0.0,0.0,1.0,0,0,5,0,0,3,75.43072222,63.22328947,115.0948093,8.460027027,24.21354567,53.9815
0050-F14,6.-1.2.0,226-002-BARNES-F14,1,PS,0.0,87,1,560.17,560.17,0.0,6.365568182,6.365568182,9.715633833,1,0,6,-1,0,0,1,0,0,0,3,6,4,2,0,0,1,0,1,0,16,8,4,3,1,0.123076923,1.142857143,0.222222222,72,0,43,29,72,0,7,65,0.902777778,0.013888889,0.097222222,26,0,0,0,0,0.957666432,0.011551675,0.999649152,0.129518701,0.814332301,0.996967262,0.043154774,0.029295366,0.363811,0.096167734,0.094339073,0.01,0.011340922,0.01,0.01,0.011340922,0.011340922,0.01,0.01,93,1,620.691,560.17,60.521,6.603095745,10.08683333,6.365568182,2,0,0,0,1,1,0,0,3,6,4,2,0,1,17,8,4,3,1,0.123076923,0.8,0.213333333,77,0,48,29,77,0,12,65,0.844155844,0.012987013,0.155844156,26,0,5,0,0,5,199.3776765,179.00325,336.1851592,8.582666667,19.75049407,49.334
0050-F14,6.-1.3.0,226-002-BARNES-F14,1,WE,0.0,8,0,40.529,0.004,40.525,4.503222222,0.004,9.70641449,1,0,6,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0.166056337,0.0,0.323480324,7,0,7,0,7,0,7,0,0.0,0.0,1.0,0,0,7,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,101,1,661.22,560.174,101.046,6.41961165,7.217571429,6.294089888,3,0,0,0,1,2,0,0,3,6,4,2,0,2,19,8,4,3,1,0.123076923,0.5,0.197530864,84,0,55,29,84,0,19,65,0.773809524,0.011904762,0.226190476,26,0,12,0,0,4,124.538474,118.1028846,212.0266851,4.659722222,20.83377219,2.4545
0050-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,-60.0956937799044,281,0,1752.082,1752.082,0.0,5.524394059,5.730519118,10.26625576,2,0,6,-1,1,0,0,0,0,0,4,12,2,27,2,0,0,0,3,2,38,25,18,11,7,0.105485232,1.220984799,0.323480324,245,0,205,40,245,0,8,237,0.967346939,0.0,0.032653061,107,0,0,0,0,0.069457775,0.05799446,0.998380059,0.079518396,0.814332301,0.996967262,0.021799941,0.029295366,0.939472844,0.907842264,0.236769032,0.775962496,0.011340922,0.01,0.01,0.027247848,0.011340922,0.011340922,0.01,382,1,2413.302,2312.256,101.046,5.869566985,5.24969423,6.100940583,5,0,1,0,1,2,0,0,4,18,6,29,2,3,57,33,22,14,8,0.109271523,0.903342333,0.268913966,329,0,260,69,329,0,27,302,0.917933131,0.003039514,0.082066869,133,0,12,0,0,6,216.4599378,216.4599378,393.9422859,0.0,0.0,5.613
0056-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,78,0,580.231,580.231,0.0,7.344696203,7.344696203,12.1798414,1,0,1,0,0,0,0,0,0,0,3,5,4,3,0,1,1,0,0,0,9,6,6,5,1,0.096774194,1.5,0.181818182,70,0,70,0,70,2,8,62,0.885714286,0.0,0.114285714,15,4,0,0,2,0.039311765,0.016664943,0.126644304,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.057247228,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,78,0,580.231,580.231,0.0,7.344696203,5.24969423,7.344696203,1,0,0,0,0,0,0,0,3,5,4,3,0,0,9,6,6,5,1,0.096774194,1.5,0.181818182,70,0,70,0,70,2,8,62,0.885714286,0.0,0.114285714,15,4,0,0,2,3,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
0056-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,16,0,59.818,59.818,0.0,3.323222222,3.323222222,11.11795473,1,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,1,1,8,3,0,0,0,0.3,1.0,0.461538462,10,0,10,0,10,0,0,10,1.0,0.0,0.0,1,0,0,0,0,0.118945582,0.058215605,0.311882337,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.057247228,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,94,0,640.049,640.049,0.0,6.598443299,5.24969423,6.598443299,2,0,0,0,0,0,0,0,3,7,5,3,0,1,17,9,6,5,1,0.125,1.285714286,0.227848101,80,0,80,0,80,2,8,72,0.9,0.0,0.1,16,4,0,0,2,3,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
0056-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,14,0,36.166,0.0,36.166,2.583285714,5.730519118,11.07336512,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0.0,0.0,0.323480324,10,0,10,0,10,0,6,4,0.4,0.0,0.6,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,108,0,676.215,640.049,36.166,6.092027027,2.583285714,6.598443299,3,0,0,0,0,0,0,0,3,7,5,3,0,2,21,9,6,5,1,0.118421053,0.818181818,0.206896552,90,0,90,0,90,2,14,76,0.844444444,0.0,0.155555556,16,4,6,0,2,4,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
0056-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842106,14,0,54.078,54.078,0.0,3.379875,3.379875,10.4247024,1,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,3,2,4,4,0,0,0,0.333333333,1.0,0.5,12,0,12,0,12,0,0,12,1.0,0.0,0.0,0,0,0,0,0,0.297072353,0.165850961,0.583101996,0.01,0.039311765,0.01,0.01,0.01,0.01,0.01,0.057247228,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,122,0,730.293,694.127,36.166,5.750338583,2.583285714,6.142716814,4,0,0,0,0,0,0,0,3,9,7,3,0,3,25,13,6,5,1,0.147727273,0.866666667,0.252427184,102,0,102,0,102,2,14,88,0.862745098,0.0,0.137254902,16,4,6,0,2,4,252.0669214,252.0669214,419.3237917,0.0,0.0,119.459
0056-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0,29,0,149.023,149.023,0.0,4.807193548,4.807193548,10.45007971,1,0,2,1,1,0,0,0,0,0,2,3,4,0,0,1,1,0,0,0,11,6,1,1,0,0.3,1.0,0.461538462,20,0,20,0,20,0,0,20,1.0,0.0,0.0,0,0,0,0,0,0.800831063,0.165850961,0.583101996,0.039311765,0.201139373,0.039311765,0.01,0.01,0.01,0.01,0.057247228,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,29,0,149.023,149.023,0.0,4.807193548,5.24969423,4.807193548,1,0,1,0,0,0,0,0,2,3,4,0,0,0,11,6,1,1,0,0.3,1.0,0.461538462,20,0,20,0,20,0,0,20,1.0,0.0,0.0,0,0,0,0,0,4,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
0056-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,8,0,53.776,0.0,53.776,6.722,5.730519118,10.42451014,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0.323480324,7,0,7,0,7,0,6,1,0.142857143,0.0,0.857142857,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,37,0,202.799,149.023,53.776,5.199974359,6.722,4.807193548,2,0,1,1,0,0,0,0,2,3,4,0,0,1,12,6,1,1,0,0.285714286,0.6,0.387096774,27,0,27,0,27,0,6,21,0.777777778,0.0,0.222222222,0,0,6,0,0,4,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
0056-F14,2.1.3.0,226-002-BARNES-F14,1,PS,26.9416187527642,16,0,54.781,54.781,0.0,3.043388889,3.043388889,9.945506054,1,0,2,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,2,1,5,4,0,0,0,0.307692308,0.8,0.444444444,13,0,13,0,13,0,0,13,1.0,0.0,0.0,0,0,0,0,0,0.800831063,0.165850961,0.811713419,0.297072353,0.201139373,0.118945582,0.01,0.01,0.01,0.01,0.057247228,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,53,0,257.58,203.804,53.776,4.518947368,6.722,4.159265306,3,0,2,1,0,0,0,0,2,5,6,0,0,2,17,10,1,1,0,0.294117647,0.666666667,0.408163265,40,0,40,0,40,0,6,34,0.85,0.0,0.15,0,0,6,0,0,4,225.4508831,225.4508831,312.2420144,0.0,0.0,126.088
0056-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0,55,0,253.55,253.55,0.0,4.448245614,4.448245614,9.052880111,1,0,3,1,1,0,0,0,0,0,3,6,4,1,0,1,1,0,0,0,11,8,3,0,3,0.173913043,1.142857143,0.301886792,46,0,46,0,46,0,0,46,1.0,0.0,0.0,9,0,0,0,2,0.930307062,0.073122538,0.992198247,0.180519296,0.438301139,0.118945582,0.01,0.01,0.01,0.01,0.110386521,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,55,0,253.55,253.55,0.0,4.448245614,5.24969423,4.448245614,1,0,1,0,0,0,0,0,3,6,4,1,0,0,11,8,3,0,3,0.173913043,1.142857143,0.301886792,46,0,46,0,46,0,0,46,1.0,0.0,0.0,9,0,0,0,2,4,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
0056-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0,10,0,42.184,0.002,42.182,3.834909091,0.002,9.024876567,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0.166056337,0.0,0.323480324,9,0,9,0,9,0,9,0,0.0,0.0,1.0,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,65,0,295.734,253.552,42.182,4.349029412,4.2182,4.371586207,2,0,1,1,0,0,0,0,3,6,4,1,0,1,13,8,3,0,3,0.173913043,0.533333333,0.262295082,55,0,55,0,55,0,9,46,0.836363636,0.0,0.163636364,9,0,9,0,2,6,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
0056-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-15.1097332136738,39,0,141.692,141.692,0.0,3.455902439,3.455902439,8.48079636,1,0,3,1,1,0,0,0,0,0,2,3,5,0,0,0,0,0,2,1,13,7,1,1,0,0.25,1.0,0.4,28,0,28,0,28,0,0,28,1.0,0.0,0.0,0,0,0,0,0,0.976334001,0.200648105,0.999178542,0.406095272,0.706300043,0.201139373,0.01,0.01,0.01,0.01,0.110386521,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,104,0,437.426,395.244,42.182,4.013082569,4.2182,3.992363636,3,0,2,1,0,0,0,0,3,9,9,1,0,2,26,15,4,1,3,0.202702703,0.681818182,0.3125,83,0,83,0,83,0,9,74,0.891566265,0.0,0.108433735,9,0,9,0,2,6,304.7160905,304.7082155,374.6966858,0.007081395,0.113744052,179.1665
0056-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0,9,0,7.573,0.0,7.573,0.841444444,5.730519118,8.469250749,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0.0,0.323480324,8,0,8,0,8,0,8,0,0.0,0.0,1.0,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,9,0,7.573,0.0,7.573,0.841444444,0.841444444,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0.0,0.268913966,8,0,8,0,8,0,8,0,0.0,0.0,1.0,0,0,8,0,0,4,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
0056-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0.0,117,0,927.098,927.098,0.0,7.856762712,7.856762712,10.10127343,1,0,4,1,1,0,0,0,0,0,3,8,3,6,0,0,1,0,1,0,19,10,7,2,5,0.101010101,1.666666667,0.19047619,99,0,99,0,99,0,0,99,1.0,0.0,0.0,23,0,0,0,4,0.896585327,0.164729052,0.999914057,0.406095272,0.706300043,0.438301139,0.01,0.041235801,0.024655882,0.01,0.054630442,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,126,0,934.671,927.098,7.573,7.359614173,0.841444444,7.856762712,2,0,1,1,0,0,0,0,3,8,3,6,0,1,20,10,7,2,5,0.101010101,0.833333333,0.18018018,107,0,107,0,107,0,8,99,0.925233645,0.0,0.074766355,23,0,8,0,4,5,264.2295038,213.6990389,510.6006303,33.5009639,54.88639744,63.2005
0056-F14,4.1.3.0,226-002-BARNES-F14,1,PS,47.378640776699,39,0,134.734,134.734,0.0,3.207952381,3.207952381,9.668676852,1,0,4,1,1,0,0,0,0,0,2,4,3,0,0,0,0,0,2,2,14,6,1,1,0,0.214285714,1.0,0.352941176,28,0,28,0,28,0,0,28,1.0,0.0,0.0,1,0,0,0,0,0.964010031,0.164729052,0.999991014,0.406095272,0.706300043,0.706300043,0.039311765,0.090510821,0.024655882,0.01,0.054630442,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,165,0,1069.405,1061.832,7.573,6.327840237,0.841444444,6.63645,3,0,2,1,0,0,0,0,3,12,6,6,0,2,34,16,8,3,5,0.125984252,0.888888889,0.220689655,135,0,135,0,135,0,8,127,0.940740741,0.0,0.059259259,24,0,8,0,4,5,705.756679,705.756679,623.5281073,0.0,0.0,506.664
0056-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0.0,77,0,463.61,463.61,0.0,5.868481013,5.868481013,10.10429704,1,0,5,1,1,0,0,0,0,0,3,6,1,3,0,1,1,0,0,0,7,7,3,2,1,0.152173913,1.4,0.274509804,72,0,48,24,72,0,26,46,0.638888889,0.0,0.361111111,14,0,0,0,2,0.964010031,0.653997672,0.999991014,0.023813045,0.706300043,0.793750589,0.118945582,0.023112505,0.080245024,0.01,0.367226203,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,77,0,463.61,463.61,0.0,5.868481013,5.24969423,5.868481013,1,0,1,0,0,0,0,0,3,6,1,3,0,0,7,7,3,2,1,0.152173913,1.4,0.274509804,72,0,48,24,72,0,26,46,0.638888889,0.0,0.361111111,14,0,0,0,2,5,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
0056-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0.0,11,0,22.288,0.0,22.288,2.026181818,5.730519118,10.09702883,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.166056337,0.0,0.323480324,10,0,10,0,10,0,10,0,0.0,0.0,1.0,0,0,10,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,88,0,485.898,463.61,22.288,5.398866667,2.026181818,5.868481013,2,0,1,1,0,0,0,0,3,6,1,3,0,1,8,7,3,2,1,0.152173913,0.538461538,0.237288136,82,0,58,24,82,0,36,46,0.56097561,0.0,0.43902439,14,0,10,0,2,6,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
0056-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-81.5311004784688,123,0,984.578,984.578,0.0,7.876624,7.876624,10.64441378,0,4,5,1,1,0,0,0,0,0,4,7,4,7,1,0,0,0,2,1,24,13,6,5,1,0.132653061,2.166666667,0.25,101,0,101,0,101,0,3,98,0.97029703,0.0,0.02970297,30,0,0,0,5,0.964010031,0.75377152,0.999937194,0.01852383,0.706300043,0.596401367,0.297072353,0.024175553,0.080245024,0.118945582,0.993896345,0.01,0.011340922,0.01,0.01,0.01,0.011340922,0.01,0.01,211,0,1470.476,1448.188,22.288,6.839423256,2.026181818,7.098960784,2,4,2,1,0,0,0,0,4,13,5,10,1,2,32,20,9,7,2,0.138888889,1.052631579,0.245398773,183,0,159,24,183,0,39,144,0.786885246,0.0,0.213114754,44,0,10,0,7,5,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
0056-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0.0,12,0,69.77,69.77,0.0,4.983571429,4.983571429,10.56199622,1,0,6,1,1,0,0,0,0,0,3,1,1,0,1,1,1,0,0,0,2,2,1,1,0,0.166666667,0.285714286,0.210526316,12,0,12,0,12,0,0,12,1.0,0.0,0.0,2,0,0,0,0,0.964010031,0.75377152,0.999937194,0.01852383,0.706300043,0.819979926,0.297072353,0.078939894,0.080245024,0.118945582,0.993896345,0.01,0.011340922,0.01,0.011340922,0.01,0.011340922,0.01,0.01,12,0,69.77,69.77,0.0,4.983571429,5.24969423,4.983571429,1,0,1,0,0,0,0,0,3,1,1,0,1,0,2,2,1,1,0,0.166666667,0.285714286,0.210526316,12,0,12,0,12,0,0,12,1.0,0.0,0.0,2,0,0,0,0,6,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
0056-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0.0,4,0,17.098,0.0,17.098,4.2745,5.730519118,10.556289,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.166056337,0.0,0.323480324,3,0,3,0,3,0,3,0,0.0,0.0,1.0,0,0,2,1,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,16,0,86.868,69.77,17.098,4.826,4.2745,4.983571429,2,0,1,1,0,0,0,0,3,1,1,0,1,1,3,2,1,1,0,0.166666667,0.153846154,0.16,15,0,15,0,15,0,3,12,0.8,0.0,0.2,2,0,2,1,0,5,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
0056-F14,6.1.3.0,226-002-BARNES-F14,1,PS,38.3535303850108,58,0,369.793,369.793,0.0,6.163216667,6.163216667,11.1783017,1,0,6,1,1,0,0,0,0,0,3,5,5,5,0,0,0,0,2,1,15,11,4,3,1,0.244444444,1.833333333,0.431372549,45,0,45,0,45,0,0,45,1.0,0.0,0.0,2,0,0,0,0,0.988068328,0.904267169,0.999991519,0.012503717,0.706300043,0.933609742,0.297072353,0.078939894,0.148024392,0.566085839,0.998018172,0.01,0.043414419,0.01,0.011340922,0.01,0.011340922,0.01,0.01,74,0,456.661,439.563,17.098,5.854628205,4.2745,5.940040541,3,0,2,1,0,0,0,0,4,6,6,5,1,2,18,13,5,4,1,0.228070175,0.684210526,0.342105263,60,0,60,0,60,0,3,57,0.95,0.0,0.05,4,0,2,1,0,8,457.3999871,457.3999871,605.6075083,0.0,0.0,303.571
0058-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,144,22,623.672,548.769,74.903,4.271726027,4.856362832,8.728853523,0,2,1,0,0,0,0,0,0,0,3,11,7,5,0,1,1,1,0,0,27,9,14,13,1,0.098901099,2.25,0.189473684,119,0,119,0,119,2,28,91,0.764705882,0.18487395,0.235294118,0,1,1,1,6,0.028465056,0.048454195,0.306587761,0.011340922,0.011547283,0.01,0.01,0.01,0.01,0.011522626,0.052450453,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,0.01,144,22,623.672,548.769,74.903,4.271726027,2.269787879,4.856362832,0,2,0,0,0,0,0,0,3,11,7,5,0,0,27,9,14,13,1,0.098901099,2.25,0.189473684,119,0,119,0,119,2,28,91,0.764705882,0.18487395,0.235294118,0,1,1,1,6,3,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
